propertyType,buildingName,longitude,latitude,address,priceunits.price,bedroomsunits.beds,city
,Atrium Lofts,-112.00259,,"3644 E McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Desert Lakes Apartments,-112.11558,,"8245 N 27th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Desert Lakes Apartments,-112.11558,,"8245 N 27th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Arcadia Gardens,-112.01231,,"3101 N 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,Arcadia Gardens,-112.01231,,"3101 N 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,Arcadia Gardens,-112.01231,,"3101 N 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,Sonoran Flats,-112.06332,,"17249 N 7th St, Phoenix, AZ",0.0,0.0, Phoenix
,Sonoran Flats,-112.06332,,"17249 N 7th St, Phoenix, AZ",0.0,0.0, Phoenix
,Sonoran Flats,-112.06332,,"17249 N 7th St, Phoenix, AZ",0.0,0.0, Phoenix
,Kenect Phoenix,-112.073395,,"355 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Kenect Phoenix,-112.073395,,"355 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Kenect Phoenix,-112.073395,,"355 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent on Peoria,-112.146164,,"4040 W Peoria Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent on Peoria,-112.146164,,"4040 W Peoria Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Encore,-112.18327,,"5775 W Roosevelt St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Encore,-112.18327,,"5775 W Roosevelt St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Encore,-112.18327,,"5775 W Roosevelt St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Encore,-112.18327,,"5775 W Roosevelt St, Phoenix, AZ",0.0,0.0, Phoenix
,Portola South Mountain,-112.00486,,"7611 S 36th St, Phoenix, AZ",0.0,0.0, Phoenix
,Portola South Mountain,-112.00486,,"7611 S 36th St, Phoenix, AZ",0.0,0.0, Phoenix
,Portola South Mountain,-112.00486,,"7611 S 36th St, Phoenix, AZ",0.0,0.0, Phoenix
,Level at Sixteenth,-112.04862,,"1550 E Campbell Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Level at Sixteenth,-112.04862,,"1550 E Campbell Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Level at Sixteenth,-112.04862,,"1550 E Campbell Ave, Phoenix, AZ",0.0,0.0, Phoenix
,MV on 3rd,-112.06918,,"302 E Monte Vista Rd, Phoenix, AZ",0.0,0.0, Phoenix
,MV on 3rd,-112.06918,,"302 E Monte Vista Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.08335,,"732 W Southgate Ave #1, Phoenix, AZ 85041",0.0,0.0, Phoenix
,Peak 16,-112.0467,,"5151 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Peak 16,-112.0467,,"5151 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Peak 16,-112.0467,,"5151 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Pearl Biltmore,-112.031746,,"2323 E Highland Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Pearl Biltmore,-112.031746,,"2323 E Highland Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Pearl Biltmore,-112.031746,,"2323 E Highland Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Pearl Biltmore,-112.031746,,"2323 E Highland Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Flats at 2030,-112.10397,,"2030 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Flats at 2030,-112.10397,,"2030 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Flats at 2030,-112.10397,,"2030 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Mandarina Apartments,-111.964806,,"5402 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,Mandarina Apartments,-111.964806,,"5402 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,Lofts on 3rd,-112.06879,,"1401 N 3rd St, Phoenix, AZ",0.0,0.0, Phoenix
,Lofts on 3rd,-112.06879,,"1401 N 3rd St, Phoenix, AZ",0.0,0.0, Phoenix
,Sienna at South Mountain,-112.18623,,"8449 S 59th Ave, Laveen, AZ",0.0,0.0, Laveen
,Sienna at South Mountain,-112.18623,,"8449 S 59th Ave, Laveen, AZ",0.0,0.0, Laveen
,Colonia Del Sol Apartments,-112.09869,,"5405 S 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Colonia Del Sol Apartments,-112.09869,,"5405 S 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Skyline Lofts,-112.06915,,"600 N 4th St, Phoenix, AZ",0.0,0.0, Phoenix
,Skyline Lofts,-112.06915,,"600 N 4th St, Phoenix, AZ",0.0,0.0, Phoenix
,Skyline Lofts,-112.06915,,"600 N 4th St, Phoenix, AZ",0.0,0.0, Phoenix
,District at Biltmore Apartments,-112.030426,,"4600 N 24th St, Phoenix, AZ",0.0,0.0, Phoenix
,District at Biltmore Apartments,-112.030426,,"4600 N 24th St, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.152405,,"Encanto Cactus Park, 4338 W Charter Oak Rd #4310, Glendale, AZ 85304",0.0,0.0, 4338 W Charter Oak Rd #4310
,2025 West Apartment Homes,-112.10317,,"2025 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,2025 West Apartment Homes,-112.10317,,"2025 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Echelon Apartments,-112.029884,,"4301 N 24th St, Phoenix, AZ",0.0,0.0, Phoenix
,Echelon Apartments,-112.029884,,"4301 N 24th St, Phoenix, AZ",0.0,0.0, Phoenix
,Echelon Apartments,-112.029884,,"4301 N 24th St, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire West Phoenix,-112.16348,,"4903 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire West Phoenix,-112.16348,,"4903 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire Midtown,-112.061005,,"948 E Devonshire Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,GIO Apartments,-112.01866,,"2911 E Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire West Phoenix,-112.16348,,"4903 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire West Phoenix,-112.16348,,"4903 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,The Grayson on the Rail,-111.96797,,"5300 E Washington St, Phoenix, AZ",0.0,0.0, Phoenix
,Aspire Midtown,-112.061005,,"948 E Devonshire Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Palms Luxury Apartments,-112.05772,,"1100 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Nova North Valley,-112.11038,,"31113 N North Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,Nova North Valley,-112.11038,,"31113 N North Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,Nova North Valley,-112.11038,,"31113 N North Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,Nova North Valley,-112.11038,,"31113 N North Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,Playton Place,-112.04724,,"3625 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Citrine,-111.98769,,"4900 N 44th St, Phoenix, AZ",0.0,0.0, Phoenix
,Citrine,-111.98769,,"4900 N 44th St, Phoenix, AZ",0.0,0.0, Phoenix
,X Phoenix,-112.076546,,"200 W Monroe St, Phoenix, AZ",0.0,0.0, Phoenix
,X Phoenix,-112.076546,,"200 W Monroe St, Phoenix, AZ",0.0,0.0, Phoenix
,MAA Midtown Phoenix,-112.06708,,"400 E Earll Dr, Phoenix, AZ",0.0,0.0, Phoenix
,MAA Midtown Phoenix,-112.06708,,"400 E Earll Dr, Phoenix, AZ",0.0,0.0, Phoenix
,MAA Midtown Phoenix,-112.06708,,"400 E Earll Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent at Papago Park,-111.97521,,"4950 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent at Papago Park,-111.97521,,"4950 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent at Papago Park,-111.97521,,"4950 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,SunPointe,-112.211205,,"7077 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,SunPointe,-112.211205,,"7077 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Tessera,-111.98042,,"4713 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,The Tessera,-111.98042,,"4713 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise at the Lofts,-112.06553,,"550 E Earll Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Arcadia Villa Apartments,-111.996666,,"3915 E Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Arcadia Villa Apartments,-111.996666,,"3915 E Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Station 19,-112.09879,,"7625 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Station 19,-112.09879,,"7625 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Morada Rise,-112.20601,,"6751 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Morada Rise,-112.20601,,"6751 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Morada Rise,-112.20601,,"6751 W Indian School Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Citra,-112.14983,,"16804 N 42nd Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Station on Central,-112.07602,,"4140 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Station on Central,-112.07602,,"4140 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Station on Central,-112.07602,,"4140 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Adobe Ridge,-112.15883,,"4545 W Beardsley Rd, Glendale, AZ",0.0,0.0, Glendale
,Adobe Ridge,-112.15883,,"4545 W Beardsley Rd, Glendale, AZ",0.0,0.0, Glendale
,,-112.00767,,"3417 E Lazy Ln, Phoenix, AZ 85028",0.0,0.0, Phoenix
,MAA Foothills,-112.11509,,"32615 N Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,MAA Foothills,-112.11509,,"32615 N Valley Pkwy, Phoenix, AZ",0.0,0.0, Phoenix
,The Phoenix Apartments,-112.08165,,"3633 N 6th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Phoenix Apartments,-112.08165,,"3633 N 6th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Phoenix Apartments,-112.08165,,"3633 N 6th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Oxford Apartments,-112.0013,,"3777 E McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Oxford Apartments,-112.0013,,"3777 E McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Oxford Apartments,-112.0013,,"3777 E McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Allegro Apartments,-111.98832,,"4411 E Chandler Blvd, Phoenix, AZ",0.0,0.0, Phoenix
,Allegro Apartments,-111.98832,,"4411 E Chandler Blvd, Phoenix, AZ",0.0,0.0, Phoenix
,Allegro Apartments,-111.98832,,"4411 E Chandler Blvd, Phoenix, AZ",0.0,0.0, Phoenix
,Camelback Village Apartments,-112.01755,,"2936 N 30th St, Phoenix, AZ",0.0,0.0, Phoenix
,Camelback Village Apartments,-112.01755,,"2936 N 30th St, Phoenix, AZ",0.0,0.0, Phoenix
,Mirador,-112.04825,,"1550 E Thunderbird Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Mirador,-112.04825,,"1550 E Thunderbird Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Mirador,-112.04825,,"1550 E Thunderbird Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Vida46,-111.981064,,"4602 E Paradise Village Pkwy N, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.076035,,"845 North 2nd Avenue - 1A, 845 N 2nd Ave, Phoenix, AZ 85003",0.0,0.0, 845 N 2nd Ave
,,-112.18892,,"6012 W Wood St, Phoenix, AZ 85043",0.0,0.0, Phoenix
,,-112.06068,,"6041 S 8th Pl, Phoenix, AZ 85042",0.0,0.0, Phoenix
,,-112.061,,"6045 S 8th Pl, Phoenix, AZ 85042",0.0,0.0, Phoenix
,,-112.03251,,"18416 N Cave Creek Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.03251,,"18416 N Cave Creek Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Madison Grove,-112.063805,,"7045 N 7th St, Phoenix, AZ",0.0,0.0, Phoenix
,Madison Grove,-112.063805,,"7045 N 7th St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Canyon West,-112.13567,,"3535 W Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Canyon West,-112.13567,,"3535 W Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Capri on Camelback,-111.99496,,"5115 N 40th St, Phoenix, AZ",0.0,0.0, Phoenix
,Capri on Camelback,-111.99496,,"5115 N 40th St, Phoenix, AZ",0.0,0.0, Phoenix
,Capri on Camelback,-111.99496,,"5115 N 40th St, Phoenix, AZ",0.0,0.0, Phoenix
,Rancho Sierra Apartments,-112.01601,,"3040 E Shea Blvd, Phoenix, AZ",0.0,0.0, Phoenix
,Rancho Sierra Apartments,-112.01601,,"3040 E Shea Blvd, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Midtown,-112.04643,,"3815 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Midtown,-112.04643,,"3815 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,Rise Midtown,-112.04643,,"3815 N 16th St, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.14402,,"3930 W Fremont Rd, Phoenix, AZ 85041",0.0,0.0, Phoenix
,The Bella,-111.98982,,"13616 N 43rd St, Phoenix, AZ",0.0,0.0, Phoenix
,The Bella,-111.98982,,"13616 N 43rd St, Phoenix, AZ",0.0,0.0, Phoenix
,Cortland Biltmore,-112.02289,,"2727 E Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Cortland Biltmore,-112.02289,,"2727 E Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Cortland Biltmore,-112.02289,,"2727 E Camelback Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Alanza Place,-111.98588,,"1121 N 44th St, Phoenix, AZ",0.0,0.0, Phoenix
,Alanza Place,-111.98588,,"1121 N 44th St, Phoenix, AZ",0.0,0.0, Phoenix
,Alanza Place,-111.98588,,"1121 N 44th St, Phoenix, AZ",0.0,0.0, Phoenix
,The Stewart,-112.07422,,"800 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Stewart,-112.07422,,"800 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Stewart,-112.07422,,"800 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Indigo,-111.9768,,"16160 S 50th St, Phoenix, AZ",0.0,0.0, Phoenix
,La Serena at Toscana,-112.043686,,"1814 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,La Serena at Toscana,-112.043686,,"1814 E Bell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Palazzo Townhomes,-111.990295,,"886 N Cofco Center Ct, Phoenix, AZ",0.0,0.0, Phoenix
,Palazzo Townhomes,-111.990295,,"886 N Cofco Center Ct, Phoenix, AZ",0.0,0.0, Phoenix
,,-111.98762,,"4436 E Wildwood Dr, Phoenix, AZ 85048",0.0,0.0, Phoenix
,,-112.03617,,"2124 E Blanche Dr, Phoenix, AZ 85022",0.0,0.0, Phoenix
,Vista Sureno,-111.98199,,"4727 E Warner Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Vista Sureno,-111.98199,,"4727 E Warner Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Encanto Apartments,-112.0545,,"3434 N Longview Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Westover Parc,-112.20064,,"6515 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Westover Parc,-112.20064,,"6515 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Cordillera,-112.05578,,"17017 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,Cordillera,-112.05578,,"17017 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,Cordillera,-112.05578,,"17017 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,Paradise Foothills,-112.040565,,"12231 N 19th St, Phoenix, AZ",0.0,0.0, Phoenix
,Morada Sky,-112.19724,,"6405 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Morada Sky,-112.19724,,"6405 W McDowell Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Camden Copper Square,-112.06196,,"901 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,Camden Copper Square,-112.06196,,"901 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,Camden Copper Square,-112.06196,,"901 E Van Buren St, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.2139,,"7134 W Hilton Ave, Phoenix, AZ 85043",0.0,0.0, Phoenix
,Connect on Union Apartments OLD,-112.03357,,"2311 E Union Hills Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Connect on Union Apartments OLD,-112.03357,,"2311 E Union Hills Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Connect on Union Apartments OLD,-112.03357,,"2311 E Union Hills Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Centra Midtown,-112.07314,,"3601 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,Centra Midtown,-112.07314,,"3601 N Central Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Battery,-112.069916,,"411 S 3rd St, Phoenix, AZ",0.0,0.0, Phoenix
,The Battery,-112.069916,,"411 S 3rd St, Phoenix, AZ",0.0,0.0, Phoenix
,The Battery,-112.069916,,"411 S 3rd St, Phoenix, AZ",0.0,0.0, Phoenix
,Enclave at Paradise Valley,-111.98325,,"4502 E Paradise Village Pkwy S, Phoenix, AZ",0.0,0.0, Phoenix
,Enclave at Paradise Valley,-111.98325,,"4502 E Paradise Village Pkwy S, Phoenix, AZ",0.0,0.0, Phoenix
,,-111.98402,,"Enclave at Paradise Valley, 4502 E Paradise Village Pkwy S APT 2029, Phoenix, AZ 85032",0.0,0.0, 4502 E Paradise Village Pkwy S APT 2029
,The Turn,-112.10185,,"14602 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Turn,-112.10185,,"14602 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Turn,-112.10185,,"14602 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,The Turn,-112.10185,,"14602 N 19th Ave, Phoenix, AZ",0.0,0.0, Phoenix
,,-111.9946,,"Seventeen805, 17805 N 40th St, Phoenix, AZ 85032",0.0,0.0, 17805 N 40th St
,Bayside Phoenix Apartments,-112.128,,"20245 N 32nd Dr, Phoenix, AZ",0.0,0.0, Phoenix
,Bayside Phoenix Apartments,-112.128,,"20245 N 32nd Dr, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.093025,,"1597 W Mountain View Rd, Phoenix, AZ 85021",0.0,0.0, Phoenix
,Arboretum at South Mountain,-111.97493,,"15251 S 50th St, Phoenix, AZ",0.0,0.0, Phoenix
,Arboretum at South Mountain,-111.97493,,"15251 S 50th St, Phoenix, AZ",0.0,0.0, Phoenix
,Arboretum at South Mountain,-111.97493,,"15251 S 50th St, Phoenix, AZ",0.0,0.0, Phoenix
,Mountain Park Ranch,-111.99457,,"4221 E Ray Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Mountain Park Ranch,-111.99457,,"4221 E Ray Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Mountain Park Ranch,-111.99457,,"4221 E Ray Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.03315,,"2253 E Huntington Dr, Phoenix, AZ 85040",0.0,0.0, Phoenix
,,-111.92856,,"12641 N 70th Pl, Scottsdale, AZ 85254",0.0,0.0, Scottsdale
,,-112.067665,,"Element on 5th, 1422 N 5th St #25, Phoenix, AZ 85004",0.0,0.0, 1422 N 5th St #25
,Avana at the Pointe,-112.06251,,"888 E Clinton St, Phoenix, AZ",0.0,0.0, Phoenix
,Avana at the Pointe,-112.06251,,"888 E Clinton St, Phoenix, AZ",0.0,0.0, Phoenix
,Avana at the Pointe,-112.06251,,"888 E Clinton St, Phoenix, AZ",0.0,0.0, Phoenix
,Avana Cordoba,-111.98307,,"4520 E Baseline Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Avana Cordoba,-111.98307,,"4520 E Baseline Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Avana Cordoba,-111.98307,,"4520 E Baseline Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.17669,,"2211 N 54th Ln, Phoenix, AZ 85035",0.0,0.0, Phoenix
,Pacific Bay Club,-111.97343,,"11221 S 51st St, Phoenix, AZ",0.0,0.0, Phoenix
,Pacific Bay Club,-111.97343,,"11221 S 51st St, Phoenix, AZ",0.0,0.0, Phoenix
,Reveal,-112.05904,,"17617 N 9th St, Phoenix, AZ",0.0,0.0, Phoenix
,Reveal,-112.05904,,"17617 N 9th St, Phoenix, AZ",0.0,0.0, Phoenix
,Haverly,-112.07252,,"31 E Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Haverly,-112.07252,,"31 E Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Haverly,-112.07252,,"31 E Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.14465,,"3921 W Pershing Ave, Phoenix, AZ 85029",0.0,0.0, Phoenix
,Quays at Encanto,-112.09939,,"1840 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,Quays at Encanto,-112.09939,,"1840 W Thomas Rd, Phoenix, AZ",0.0,0.0, Phoenix
,601 Pax,-112.0819,,"601 W Fillmore St, Phoenix, AZ",0.0,0.0, Phoenix
,601 Pax,-112.0819,,"601 W Fillmore St, Phoenix, AZ",0.0,0.0, Phoenix
,Residences Kierland,-111.92722,,"15825 N 71st St, Scottsdale, AZ",0.0,0.0, Scottsdale
,Residences Kierland,-111.92722,,"15825 N 71st St, Scottsdale, AZ",0.0,0.0, Scottsdale
,Ascent North Scottsdale,-111.93641,,"17950 N 68th St, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent North Scottsdale,-111.93641,,"17950 N 68th St, Phoenix, AZ",0.0,0.0, Phoenix
,Ascent North Scottsdale,-111.93641,,"17950 N 68th St, Phoenix, AZ",0.0,0.0, Phoenix
,Kalon Luxury Apartments,-112.10431,,"25300 N 22nd Ln, Phoenix, AZ",0.0,0.0, Phoenix
,Kalon Luxury Apartments,-112.10431,,"25300 N 22nd Ln, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.12224,,"22221 N 29th Dr, Phoenix, AZ 85027",0.0,0.0, Phoenix
,,-112.09834,,"1811 W Roma Ave, Phoenix, AZ 85015",0.0,0.0, Phoenix
,,-112.148445,,"4412 W Samantha Way, Laveen, AZ 85339",0.0,0.0, Laveen
,Adeline,-112.07041,,"222 E Jefferson St, Phoenix, AZ",0.0,0.0, Phoenix
,Adeline,-112.07041,,"222 E Jefferson St, Phoenix, AZ",0.0,0.0, Phoenix
,Adeline,-112.07041,,"222 E Jefferson St, Phoenix, AZ",0.0,0.0, Phoenix
,Esteban Park,-112.010704,,"5611 S 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,Esteban Park,-112.010704,,"5611 S 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,Esteban Park,-112.010704,,"5611 S 32nd St, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.01068,,"13435 N 33rd St, Phoenix, AZ 85032",0.0,0.0, Phoenix
,,-112.10463,,"11626 N 21st Dr, Phoenix, AZ 85029",0.0,0.0, Phoenix
,Portola on Bell,-112.1535,,"16630 N 43rd Ave, Glendale, AZ",0.0,0.0, Glendale
,Portola on Bell,-112.1535,,"16630 N 43rd Ave, Glendale, AZ",0.0,0.0, Glendale
,Portola on Bell,-112.1535,,"16630 N 43rd Ave, Glendale, AZ",0.0,0.0, Glendale
,Serafina at South Mountain,-111.973946,,"11025 S 51st St, Phoenix, AZ",0.0,0.0, Phoenix
,Serafina at South Mountain,-111.973946,,"11025 S 51st St, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.12552,,"5707 S 31st Dr, Phoenix, AZ 85041",0.0,0.0, Phoenix
,,-112.0974,,"1727 W Mountain View Rd APT 9, Phoenix, AZ 85021",0.0,0.0, Phoenix
,Urbana on 12th,-112.05678,,"4300 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,Urbana on 12th,-112.05678,,"4300 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,Urbana on 12th,-112.05678,,"4300 N 12th St, Phoenix, AZ",0.0,0.0, Phoenix
,The Mod Apartments,-112.10724,,"2222 W Beardsley Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Mod Apartments,-112.10724,,"2222 W Beardsley Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Mod Apartments,-112.10724,,"2222 W Beardsley Rd, Phoenix, AZ",0.0,0.0, Phoenix
,The Mod Apartments,-112.10724,,"2222 W Beardsley Rd, Phoenix, AZ",0.0,0.0, Phoenix
,,-112.219345,,"4143 N 74th Dr, Phoenix, AZ 85033",0.0,0.0, Phoenix
,Icon on Central,-112.07592,,"77 W Coolidge St, Phoenix, AZ",0.0,0.0, Phoenix
,Icon on Central,-112.07592,,"77 W Coolidge St, Phoenix, AZ",0.0,0.0, Phoenix
